X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
"-8611839.41330424,4714842.26927683,Reston Town Center Metro South,classic,5dfab137-f65a-41c0-99ef-d58f29a735b2,,2024/10/22 07:06:14+00,19,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",104,DCA-CABI,,38.9523,-77.361466,2024/10/22 07:07:28+00,217279634"
"-8575518.99819387,4710696.68131417,15th & Euclid St NW,classic,0825525a-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:14+00,0,1,13,12,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.92333,-77.0352,2024/10/22 07:07:28+00,217279635"
"-8582125.15886452,4719480.04743625,Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,classic,0825f2b1-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:14+00,10,0,0,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",44,DCA-CABI,,38.984691,-77.094537,2024/10/22 07:07:28+00,217279636"
"-8578726.76424957,4699269.4073162,Mount Vernon Ave & Four Mile Run Park,classic,08262494-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:17+00,1,0,12,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",40,DCA-CABI,,38.843422,-77.064016,2024/10/22 07:07:28+00,217279637"
"-8579822.66340627,4706652.6855847,Wilson Blvd & N Oak St,classic,83c9bc80-bc42-4e5d-9f5e-6c24812e6e37,,2024/10/22 07:06:17+00,10,0,7,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,""KEY,CREDITCARD"",41,DCA-CABI,,38.895068,-77.07386,2024/10/22 07:07:28+00,217279638"
"-8563287.1206668,4704972.59206185,53rd & D St SE/C.W. Harris Elementary,classic,12b1c990-90e7-4fef-a5b9-c78d4c81af96,,2024/10/22 07:06:17+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.883318,-76.925315,2024/10/22 07:07:28+00,217279639"
"-8580572.07896392,4713966.67779612,Yuma St & Tenley Circle NW,classic,0826139b-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:20+00,18,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.946182,-77.08059,2024/10/22 07:07:28+00,217279640"
"-8577280.46089479,4727178.20622688,Wheaton Metro / Georgia Ave & Reedie Dr,classic,08265124-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:18+00,19,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",44,DCA-CABI,,39.038424,-77.05102,2024/10/22 07:07:28+00,217279641"
"-8572927.44825249,4703186.69185003,1st & Q St SW,classic,84a0159b-5f00-417a-8f06-6c7c8437049f,,2024/10/22 07:06:18+00,1,0,14,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.870824,-77.011915,2024/10/22 07:07:28+00,217279642"
"-8554153.6290942,4708558.39937782,1301 McCormick Dr / Wayne K. Curry Admin Bldg,classic,987decdd-577d-4614-a6eb-307944a634b4,,2024/10/22 07:06:19+00,8,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",133,DCA-CABI,,38.908391,-76.843263,2024/10/22 07:07:28+00,217279643"
"-8572750.87233379,4695792.22195598,Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,classic,7c46ff05-4fca-44e6-a50b-acbc57e8100b,,2024/10/22 07:06:16+00,13,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.81909,-77.01033,2024/10/22 07:07:28+00,217279644"
"-8576463.64423735,4710316.03251676,Columbia Rd & Belmont St NW,classic,0824f461-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:19+00,3,0,16,12,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.920669,-77.04368,2024/10/22 07:07:28+00,217279645"
"-8574071.32866521,4706970.11361401,7th & F St NW / National Portrait Gallery,classic,0824c772-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:22+00,25,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,35,""KEY,CREDITCARD"",42,DCA-CABI,,38.897283,-77.022191,2024/10/22 07:07:28+00,217279646"
"-8572380.75446787,4717017.87952464,Kansas Ave & Tuckerman St NW / Lamond Rec ,classic,1934289487117353510,,2024/10/22 07:06:22+00,3,0,12,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",,DCA-CABI,,38.967492,-77.007003,2024/10/22 07:07:28+00,217279647"
"-8577492.642155,4693871.680041,Commerce St & Fayette St,classic,08253b95-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:22+00,5,0,9,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",40,DCA-CABI,,38.805648,-77.05293,2024/10/22 07:07:28+00,217279648"
"-8594770.09259371,4710792.08296887,McLean Metro,classic,6ffb5d30-d3f4-462b-8182-c552bebc9310,,2024/10/22 07:06:26+00,6,0,13,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",104,DCA-CABI,,38.924002,-77.208127,2024/10/22 07:07:28+00,217279649"
"-8588206.24607794,4733664.72436033,Monroe St & Monroe Pl,classic,082595a1-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:27+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",43,DCA-CABI,,39.083673,-77.149162,2024/10/22 07:07:28+00,217279650"
"-8573149.83628163,4706253.91410274,Constitution Ave & 2nd St NW/DOL,classic,08256d91-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:25+00,19,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,""KEY,CREDITCARD"",42,DCA-CABI,,38.892275,-77.013917,2024/10/22 07:07:28+00,217279651"
"-8577479.2790905,4695147.04842141,Braddock Rd Metro North,classic,08253c6b-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:24+00,8,0,21,20,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,29,""KEY,CREDITCARD"",40,DCA-CABI,,38.814577,-77.052808,2024/10/22 07:07:28+00,217279652"
"-8579631.70544109,4706960.78624399,19th St N & Ft Myer Dr,classic,0824ea2c-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:21+00,5,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",41,DCA-CABI,,38.897218,-77.072143,2024/10/22 07:07:28+00,217279653"
"-8566498.80272193,4717210.08982325,The Mall at Prince Georges,classic,d34d2639-ee43-4892-818f-f01116813744,,2024/10/22 07:06:24+00,14,0,2,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,""KEY,CREDITCARD"",133,DCA-CABI,,38.968842,-76.954171,2024/10/22 07:07:28+00,217279654"
"-8577932.35773945,4702330.8705062,Army Navy Dr & Fern St,classic,0a5dbbe0-1325-49af-9fca-f0748ca06dc0,,2024/10/22 07:06:24+00,0,0,14,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",41,DCA-CABI,,38.864838,-77.056873,2024/10/22 07:07:28+00,217279655"
"-8579874.74443608,4709162.87580072,Reservoir Rd & 38th St NW,classic,7a19d0e7-2b3c-4805-b843-1aec84a05bfe,,2024/10/22 07:06:25+00,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.912614,-77.074323,2024/10/22 07:07:28+00,217279656"
"-8610537.02165277,4716486.44740772,N Shore Dr & Wainwright Dr,classic,c98241f4-a3c0-4eb8-86bd-dd057baa0192,,2024/10/22 07:06:28+00,3,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",104,DCA-CABI,,38.963782,-77.349764,2024/10/22 07:07:28+00,217279657"
"-8577039.64381581,4707204.7523726,22nd & H St NW,classic,d325a449-32d7-488d-b746-9455ad003834,,2024/10/22 07:04:32+00,7,0,9,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,""KEY,CREDITCARD"",42,DCA-CABI,,38.898925,-77.048852,2024/10/22 07:07:28+00,217279658"
"-8568578.82288162,4711761.73267845,24th St & Rhode Island Ave NE,classic,77cd13d5-f671-437a-a59c-bcc74c6b211e,,2024/10/22 07:04:30+00,6,0,9,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.930774,-76.972851,2024/10/22 07:07:28+00,217279659"
"-8575150.45433073,4710373.29102878,14th & Belmont St NW,classic,08258d95-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:42+00,4,0,9,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.921074,-77.031887,2024/10/22 07:07:28+00,217279660"
"-8589413.18548848,4689586.2205545,Seatrend Way & Topsails Ln,classic,1917259953969440770,,2024/10/22 07:04:42+00,1,0,9,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",,DCA-CABI,,38.775639,-77.160014,2024/10/22 07:07:28+00,217279661"
"-8583613.245679,4703329.06218131,N Pershing Dr & N George Mason Dr,classic,082572b6-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:42+00,8,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",41,DCA-CABI,,38.871822,-77.107906,2024/10/22 07:07:28+00,217279662"
"-8581721.02738809,4709719.25387299,Whitehaven Pkwy & Foxhall Rd NW / GWU Mt. Vernon,classic,55d4e20d-6b27-485e-8115-4046ac2313ea,,2024/10/22 07:04:42+00,5,0,14,13,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.916501,-77.090911,2024/10/22 07:07:28+00,217279663"
"-8575239.8942814,4712799.30964322,14th & Quincy St NW,classic,08247c29-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:44+00,10,0,5,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.938024,-77.032688,2024/10/22 07:07:28+00,217279664"
"-8574724.67732848,4707516.27264984,12th St & New York Ave NW,classic,b554d2fc-8912-4730-b2cb-9a3e1a96b223,,2024/10/22 07:04:46+00,24,0,1,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,""KEY,CREDITCARD"",42,DCA-CABI,,38.901104,-77.028061,2024/10/22 07:07:28+00,217279665"
"-8580981.54023259,4705392.92617926,Arlington Blvd & Fairfax Dr,classic,abd8bd04-94ec-4818-baf5-7f79742e982c,,2024/10/22 07:04:46+00,6,1,9,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,""KEY,CREDITCARD"",41,DCA-CABI,,38.886256,-77.084262,2024/10/22 07:07:28+00,217279666"
"-8577336.05664776,4700308.09959023,Clark St & 26th St S,classic,0824739d-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:47+00,0,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",41,DCA-CABI,,38.850688,-77.05152,2024/10/22 07:07:28+00,217279667"
"-8590926.37127107,4705275.75848785,Falls Church City Hall / Park Ave & Little Falls St,classic,3735d025-7e82-467c-8844-29d08d66b0e4,,2024/10/22 07:04:47+00,6,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",152,DCA-CABI,,38.885434,-77.173605,2024/10/22 07:07:28+00,217279668"
"-8579117.80346921,4707892.80999421,34th & Water St NW,classic,0825f3d4-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:47+00,11,0,6,3,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.903732,-77.067529,2024/10/22 07:07:28+00,217279669"
"-8584749.09861448,4700784.07082993,Columbia Pike & S Greenbrier St,classic,f0d7675e-2ce0-41e7-94f5-28ca712fa456,,2024/10/22 07:04:47+00,12,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",41,DCA-CABI,,38.854019,-77.118106,2024/10/22 07:07:28+00,217279670"
"-8591936.07576938,4737486.38773807,King Farm Blvd & Piccard Dr,classic,0825b7cc-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:43+00,12,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",43,DCA-CABI,,39.110314,-77.182669,2024/10/22 07:07:28+00,217279671"
"-8581807.79474173,4706635.41665049,Langston Blvd & N Cleveland St,classic,0825f4f2-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:43+00,7,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",41,DCA-CABI,,38.894941,-77.09169,2024/10/22 07:07:28+00,217279672"
"-8576920.73463814,4695743.26629004,Powhatan St & Bashford Ln,classic,082630e2-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:43+00,2,0,12,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",40,DCA-CABI,,38.818748,-77.047783,2024/10/22 07:07:28+00,217279673"
"-8571245.63251059,4705492.60260603,Eastern Market / 7th & North Carolina Ave SE,classic,08249a1c-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:56+00,11,0,3,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.886952,-76.996806,2024/10/22 07:07:28+00,217279674"
"-8568897.98453536,4728284.62561995,White Oak Rec Center,classic,2213781a-5c69-43eb-9b33-346d61e7e1ba,,2024/10/22 07:04:56+00,9,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",44,DCA-CABI,,39.046144,-76.975723,2024/10/22 07:07:28+00,217279675"
"-8581962.07014605,4705656.07587539,Clarendon Blvd & N Fillmore St,classic,0824fd71-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:57+00,11,0,4,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",41,DCA-CABI,,38.8881,-77.09308,2024/10/22 07:07:28+00,217279676"
"-8580170.76786155,4720830.10368694,Connecticut Ave & Chevy Chase Lake Dr,classic,08261407-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:56+00,1,0,13,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",44,DCA-CABI,,38.994113,-77.076986,2024/10/22 07:07:28+00,217279677"
"-8611931.95466028,4713561.50805209,South Lakes Dr and Reston Pkwy,classic,d3cf2811-ca2e-4d2c-9843-8a90049b7b80,,2024/10/22 07:04:56+00,6,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",104,DCA-CABI,,38.94335,-77.362304,2024/10/22 07:07:28+00,217279678"
"-8569733.65999462,4708260.11501355,Trinidad Rec Center,classic,d0a82ee8-e718-4598-aa5e-dda9292c248c,,2024/10/22 07:04:54+00,15,0,2,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.906299,-76.983221,2024/10/22 07:07:28+00,217279679"
"-8580542.48797347,4702187.23054806,Columbia Pike & S Courthouse Rd,classic,0825460b-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:54+00,13,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",41,DCA-CABI,,38.863833,-77.080319,2024/10/22 07:07:28+00,217279680"
"-8568206.8014858,4707000.77031067,Oklahoma Ave & Benning Rd NE,classic,54962348-19dd-47b8-a816-bce25eb658a1,,2024/10/22 07:04:58+00,0,0,19,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.8975,-76.969509,2024/10/22 07:07:28+00,217279681"
"-8577506.72456996,4707138.77564904,Virginia Ave & 25th St NW,classic,bce02846-6f5e-466a-a643-50534a119533,,2024/10/22 07:04:58+00,2,0,17,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.89846,-77.053052,2024/10/22 07:07:28+00,217279682"
"-8594143.38072077,4735115.72246474,Traville Gateway Dr & Gudelsky Dr,classic,08257f71-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:04:58+00,9,0,5,1,5,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",43,DCA-CABI,,39.093783,-77.202501,2024/10/22 07:07:28+00,217279683"
"-8576094.23798128,4693510.79530903,Prince St & Union St,classic,08253976-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:13+00,4,0,13,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",40,DCA-CABI,,38.803124,-77.040363,2024/10/22 07:07:28+00,217279684"
"-8571069.20095751,4717978.8129698,New Hampshire Ave & East-West Hwy,classic,ae00650a-be2d-4912-8f0d-8338b3754eed,,2024/10/22 07:05:10+00,9,1,5,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",133,DCA-CABI,,38.974205,-76.995227,2024/10/22 07:07:28+00,217279685"
"-8573754.36053798,4706961.16651621,5th & F St NW,classic,0824a28b-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:11+00,20,0,9,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,""KEY,CREDITCARD"",42,DCA-CABI,,38.897222,-77.019347,2024/10/22 07:07:28+00,217279686"
"-8576545.66888546,4710045.32273797,19th St & Wyoming Ave NW,classic,7346145e-f487-4f07-acb8-ed3e0b8b56bb,,2024/10/22 07:05:06+00,1,0,15,9,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.918777,-77.044415,2024/10/22 07:07:28+00,217279687"
"-8582521.17379125,4699357.43999631,S Wakefield St & 28th St S,classic,7af26d39-a3b4-4fb3-b5b2-3acd415b9bea,,2024/10/22 07:05:07+00,0,0,14,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",41,DCA-CABI,,38.84404,-77.098093,2024/10/22 07:07:28+00,217279688"
"-8569239.5412118,4713806.62880954,Michigan Ave & Allison St NE,classic,1934706002043462112,,2024/10/22 07:05:09+00,1,0,14,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",,DCA-CABI,,38.945068,-76.978783,2024/10/22 07:07:28+00,217279689"
"-8570293.34151517,4707420.02803012,13th & H St NE,classic,08249fbc-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:09+00,9,0,21,5,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,""KEY,CREDITCARD"",42,DCA-CABI,,38.900427,-76.98825,2024/10/22 07:07:28+00,217279690"
"-8562277.21651702,4722025.5600902,Greenbelt Station Parkway,classic,cec05512-b9d1-4671-bc76-8b168079db93,,2024/10/22 07:05:08+00,5,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",133,DCA-CABI,,39.002459,-76.916243,2024/10/22 07:07:28+00,217279691"
"-8581241.35631079,4701993.4051415,Columbia Pike & S Walter Reed Dr,classic,08256fcd-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:34+00,7,0,5,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",41,DCA-CABI,,38.862478,-77.086599,2024/10/22 07:07:28+00,217279692"
"-8610943.43850293,4715956.11044698,Temporary Rd & Old Reston Ave,classic,08263d19-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:15+00,6,0,4,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",104,DCA-CABI,,38.960084,-77.353414,2024/10/22 07:07:28+00,217279693"
"-8581470.48414177,4716109.01382764,Friendship Blvd & Willard Ave,classic,0825bd74-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:16+00,12,0,6,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",44,DCA-CABI,,38.96115,-77.088659,2024/10/22 07:07:28+00,217279694"
"-8574519.39717125,4707701.88984042,10th & K St NW,classic,08251d5a-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:16+00,21,0,0,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,""KEY,CREDITCARD"",42,DCA-CABI,,38.9024,-77.02622,2024/10/22 07:07:28+00,217279695"
"-8570026.17760294,4708931.58069957,Capitol Ave & Kendall St NE,classic,336a1fe2-8e92-49ad-ab6a-c6c392d3edcd,,2024/10/22 07:05:20+00,7,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.910993,-76.985854,2024/10/22 07:07:28+00,217279696"
"-8576926.95719466,4697841.44575917,Potomac Yard Metro South,classic,1869388517211023780,,2024/10/22 07:05:20+00,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",,DCA-CABI,,38.833437,-77.047846,2024/10/22 07:07:28+00,217279697"
"-8583771.7442775,4728693.43490394,Citadel Ave & McGrath Blvd,classic,97506e92-1d23-4396-8ec8-e1901ccc22fa,,2024/10/22 07:05:16+00,12,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",43,DCA-CABI,,39.049,-77.10933,2024/10/22 07:07:28+00,217279698"
"-8578117.36079922,4696772.29599023,Mount Vernon Ave & E Del Ray Ave,classic,0825f946-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:17+00,1,0,13,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",40,DCA-CABI,,38.82595,-77.058541,2024/10/22 07:07:28+00,217279699"
